Hours_Studied,Attendance,Parental_Involvement,Motivation_Level,Teacher_Quality,Exam_Score,Perf
6,83,Medium,Medium,Medium,65,Low
30,99,Low,Medium,Medium,72,Medium
23,95,High,Medium,Medium,70,Low
27,76,High,Medium,Medium,71,Medium
11,75,High,Medium,High,64,Low
27,72,Medium,Low,Medium,70,Low
33,66,Medium,Medium,Low,68,Low
12,66,Low,Medium,Medium,61,Low
25,65,High,High,Medium,68,Low
20,65,Low,Medium,High,64,Low
11,70,Medium,Low,Medium,64,Low
23,72,Medium,Medium,High,71,Medium
25,98,Medium,Medium,Medium,72,Medium
16,83,Medium,Medium,Medium,66,Low
27,100,Low,Low,High,74,Medium
10,75,Medium,Medium,High,65,Low
11,78,High,Low,Medium,64,Low
21,73,High,Medium,High,69,Low
20,67,Medium,Low,Medium,62,Low
16,66,Medium,High,Medium,62,Low
25,98,Low,Medium,Low,72,Medium
23,99,Medium,High,Medium,73,Medium
25,62,Medium,High,Medium,64,Low
19,66,Medium,Medium,High,65,Low
24,77,High,Medium,Medium,70,Low
17,67,Medium,High,High,66,Low
32,75,Low,Low,Medium,70,Low
15,65,Medium,Low,Medium,63,Low
33,78,Low,Medium,High,69,Low
20,71,High,Low,Medium,64,Low
12,74,Low,Medium,Medium,63,Low
28,64,Medium,Low,Medium,66,Low
21,77,Medium,Low,Medium,68,Low
25,99,Medium,Medium,High,97,High
27,73,Low,Medium,High,67,Low
22,95,Medium,Medium,Medium,71,Medium
16,94,Low,Low,High,66,Low
26,98,Medium,Medium,Medium,72,Medium
20,92,High,Low,Low,70,Low
24,86,Medium,Medium,Medium,69,Low
7,94,Medium,High,Medium,66,Low
23,63,High,Low,High,69,Low
16,79,Medium,Low,High,65,Low
30,100,High,Medium,Medium,75,Medium
24,91,Low,Medium,High,70,Low
21,98,High,Low,Medium,70,Low
23,91,Medium,Low,High,69,Low
14,95,High,Medium,Low,68,Low
30,88,Low,High,Medium,73,Medium
32,90,Medium,High,High,74,Medium
22,81,Low,Medium,Medium,66,Low
30,97,High,High,High,74,Medium
17,93,Medium,Low,Medium,67,Low
15,94,High,Low,Medium,67,Low
20,87,Medium,Low,Medium,70,Low
23,72,Low,Medium,High,67,Low
18,61,Medium,High,High,80,Medium
23,97,Medium,Low,Low,70,Low
22,83,High,Low,High,71,Medium
14,72,Medium,High,Medium,64,Low
23,66,High,Medium,Medium,68,Low
25,93,Medium,Medium,Medium,68,Low
21,93,Medium,Medium,Medium,69,Low
27,93,High,Low,Medium,72,Medium
13,86,Medium,Medium,Medium,65,Low
23,75,Low,Medium,Low,64,Low
13,72,Medium,Low,High,64,Low
13,60,Low,High,Medium,58,Low
16,93,High,Low,High,69,Low
14,63,High,Medium,Medium,61,Low
17,85,High,Medium,High,68,Low
19,80,High,Low,Low,66,Low
25,81,Medium,Low,Medium,68,Low
18,97,Low,Low,High,70,Low
10,61,High,Medium,High,62,Low
27,91,Medium,Low,High,71,Medium
15,62,Medium,High,High,61,Low
20,62,High,Low,Low,64,Low
23,77,Medium,Medium,Low,65,Low
21,63,Low,Low,High,63,Low
27,92,High,Low,Low,74,Medium
23,81,Medium,Low,High,68,Low
15,61,High,High,High,65,Low
33,62,Medium,Low,Medium,66,Low
21,85,Medium,Medium,High,69,Low
19,92,Low,Low,Medium,69,Low
26,78,High,Medium,Medium,70,Low
21,82,Medium,High,High,70,Low
22,92,Medium,Medium,Medium,71,Medium
35,84,Medium,Medium,Medium,72,Medium
18,69,Medium,Medium,High,61,Low
18,85,Medium,High,Medium,68,Low
21,85,Medium,Medium,Medium,66,Low
26,89,Medium,Low,High,70,Low
11,85,Medium,Low,High,63,Low
8,99,Medium,Medium,,68,Low
16,68,Low,Medium,Medium,62,Low
10,98,Medium,Low,Medium,69,Low
17,82,Medium,Medium,High,69,Low
23,87,Medium,Medium,High,72,Medium
15,64,High,Medium,High,64,Low
11,75,Low,Medium,High,63,Low
20,91,Medium,High,Medium,70,Low
25,88,Low,Low,Low,69,Low
10,62,High,Medium,High,61,Low
25,82,High,Low,Medium,70,Low
25,64,Medium,Low,Medium,64,Low
26,100,High,High,High,76,Medium
27,96,Medium,Medium,Medium,73,Medium
33,61,Low,Medium,,67,Low
18,94,Medium,Medium,High,69,Low
21,97,Medium,Low,Medium,72,Medium
18,74,Medium,Medium,Medium,66,Low
20,89,Medium,Medium,High,70,Low
29,78,Medium,Medium,Medium,73,Medium
12,86,High,Low,Medium,68,Low
15,74,Medium,Medium,Medium,66,Low
28,73,Low,Medium,Medium,67,Low
26,77,Medium,High,High,67,Low
18,66,Medium,Medium,Medium,62,Low
25,93,Low,Medium,Medium,72,Medium
22,74,Low,Medium,Low,65,Low
29,76,Medium,Medium,Medium,69,Low
20,96,Medium,Medium,Low,69,Low
26,80,High,Medium,Medium,69,Low
36,82,Low,Medium,Medium,69,Low
24,98,Low,Medium,Low,69,Low
20,95,Medium,Low,High,70,Low
24,67,High,Medium,Medium,67,Low
18,79,Medium,Medium,Low,69,Low
34,99,Medium,Medium,High,75,Medium
21,75,Low,Medium,Low,66,Low
18,75,Medium,Medium,High,63,Low
15,68,Medium,Medium,High,64,Low
27,65,Medium,Medium,Medium,66,Low
25,90,Medium,Medium,Medium,72,Medium
17,91,Medium,High,High,71,Medium
23,99,Low,Medium,High,70,Low
11,91,High,Medium,Medium,67,Low
21,70,Medium,High,High,65,Low
23,62,High,Low,Medium,65,Low
30,99,Medium,Medium,Medium,73,Medium
15,74,Medium,Low,Medium,66,Low
12,72,Low,High,Medium,62,Low
15,96,Medium,Medium,Medium,71,Medium
12,83,Medium,Medium,Medium,66,Low
28,69,High,Low,Medium,65,Low
29,96,Medium,Medium,Medium,75,Medium
22,100,High,Medium,Medium,74,Medium
27,63,Medium,High,High,65,Low
21,94,Medium,Low,Medium,71,Medium
19,76,High,Low,Medium,65,Low
18,81,Medium,High,Medium,65,Low
18,97,Medium,Medium,Medium,67,Low
11,99,Medium,Medium,Medium,67,Low
22,70,Medium,Medium,Medium,66,Low
20,69,High,High,Medium,67,Low
24,63,Medium,Medium,Medium,66,Low
21,82,Low,Medium,Medium,65,Low
19,61,High,Low,Medium,59,Low
15,76,High,Medium,High,69,Low
20,63,Medium,High,High,63,Low
24,76,Low,High,Medium,65,Low
13,62,Medium,High,Medium,61,Low
21,93,Low,Medium,High,68,Low
21,68,Medium,Medium,Medium,65,Low
16,73,Low,Medium,Medium,61,Low
16,95,Medium,Medium,Medium,69,Low
21,90,Low,High,High,72,Medium
13,69,Medium,High,Medium,59,Low
22,63,Medium,Low,High,63,Low
15,89,Medium,High,High,69,Low
26,76,Low,High,High,67,Low
34,91,Low,Medium,Medium,70,Low
15,78,Medium,High,Medium,67,Low
23,74,Medium,Medium,Medium,66,Low
16,78,Medium,Medium,Medium,68,Low
26,90,Low,Medium,Medium,71,Medium
12,96,High,Medium,Medium,69,Low
23,62,High,Low,Medium,65,Low
15,81,Medium,High,Medium,66,Low
19,61,Medium,High,High,66,Low
14,79,High,High,Medium,67,Low
25,95,High,Low,Medium,74,Medium
15,74,High,Low,Medium,66,Low
23,97,Medium,Medium,High,72,Medium
18,85,High,High,Medium,69,Low
19,97,Low,Medium,Medium,68,Low
21,90,Medium,Medium,Medium,71,Medium
15,64,Medium,Medium,Medium,61,Low
21,69,Medium,Low,Medium,65,Low
29,76,Medium,Medium,High,71,Medium
15,67,Low,Low,Medium,59,Low
27,80,High,Low,High,71,Medium
29,79,Medium,Medium,High,72,Medium
15,98,High,Medium,High,71,Medium
11,77,Low,Low,Medium,61,Low
22,91,Medium,Medium,Medium,67,Low
17,98,Medium,Low,High,67,Low
31,95,Medium,Medium,Medium,74,Medium
20,68,High,Low,Medium,66,Low
15,80,Medium,Low,Medium,63,Low
13,74,Medium,Low,High,63,Low
27,76,High,Medium,Medium,68,Low
17,74,Medium,Low,High,65,Low
20,93,Medium,Medium,High,66,Low
26,78,Medium,Medium,,67,Low
17,81,Medium,High,High,67,Low
20,99,Medium,High,Medium,70,Low
20,62,Low,High,Medium,65,Low
24,80,Medium,Medium,High,68,Low
24,91,Medium,Low,Medium,70,Low
19,66,High,Medium,Medium,66,Low
20,84,High,Medium,Medium,69,Low
18,70,Medium,Medium,Medium,65,Low
11,95,Medium,Medium,Low,68,Low
22,73,Low,Medium,Medium,65,Low
31,73,Medium,High,Medium,70,Low
15,84,Low,High,High,65,Low
15,67,High,High,High,67,Low
15,71,High,Low,Medium,64,Low
24,77,Medium,High,Medium,68,Low
23,74,Medium,Medium,Medium,70,Low
19,81,Low,Medium,Low,64,Low
14,84,High,Low,Medium,67,Low
21,83,High,Medium,Low,68,Low
11,86,Medium,Medium,High,67,Low
21,72,Medium,Low,Medium,66,Low
25,65,Medium,Low,Medium,66,Low
12,90,Medium,Medium,High,66,Low
11,94,Low,Medium,Medium,67,Low
29,70,Medium,Low,Medium,69,Low
16,76,Low,Medium,Medium,65,Low
27,80,Low,Low,Medium,68,Low
19,81,Low,Medium,Medium,67,Low
19,86,Medium,Low,High,69,Low
23,62,Medium,High,Low,64,Low
15,89,Medium,Low,Medium,67,Low
21,62,High,Medium,High,67,Low
18,79,Medium,Low,Medium,67,Low
12,93,Medium,Medium,Medium,67,Low
22,78,Medium,Low,Medium,68,Low
18,66,Medium,High,Medium,65,Low
19,99,Low,Low,Medium,70,Low
13,96,Medium,Medium,High,68,Low
30,91,High,Medium,High,72,Medium
25,76,Medium,Medium,Medium,67,Low
26,67,High,Medium,Medium,66,Low
18,98,Low,Low,High,68,Low
10,81,Medium,Medium,Low,64,Low
32,94,Medium,High,Medium,75,Medium
20,74,High,High,Medium,66,Low
16,73,High,Medium,Medium,67,Low
23,99,High,Medium,Medium,71,Medium
27,81,Low,Low,Medium,68,Low
20,66,Medium,Medium,High,65,Low
28,69,Low,Low,Low,67,Low
26,79,Low,Low,Medium,66,Low
14,62,Low,Medium,Medium,60,Low
16,79,Medium,Low,Medium,64,Low
26,77,Medium,Low,Medium,69,Low
4,91,Medium,Low,Medium,64,Low
19,74,Medium,High,Medium,66,Low
11,99,High,High,Medium,72,Medium
17,67,Low,Medium,Medium,60,Low
18,84,Low,Low,Medium,69,Low
18,64,Medium,Medium,Medium,62,Low
17,89,Medium,Medium,Medium,70,Low
13,100,Low,Low,Low,65,Low
34,93,High,High,High,77,Medium
31,82,Medium,Medium,Low,71,Medium
13,79,Medium,High,Medium,66,Low
29,93,Medium,Medium,Medium,74,Medium
18,97,Medium,Medium,High,70,Low
21,100,Medium,Medium,Medium,69,Low
20,76,Medium,Low,Medium,64,Low
16,100,Medium,High,Medium,69,Low
26,66,High,Medium,Medium,68,Low
21,70,Medium,Medium,Medium,63,Low
17,64,Medium,Medium,Medium,61,Low
12,71,Medium,Medium,Low,61,Low
15,91,Medium,Medium,High,65,Low
10,94,Medium,Medium,Low,65,Low
20,91,High,High,Medium,69,Low
13,85,High,High,High,69,Low
18,81,Low,Medium,Medium,65,Low
28,88,Low,Medium,Medium,72,Medium
27,76,High,Medium,Medium,69,Low
20,94,High,Low,Medium,71,Medium
19,87,Medium,Medium,Low,67,Low
31,88,Medium,Medium,Medium,72,Medium
23,81,High,Low,High,70,Low
18,95,Low,High,High,68,Low
11,70,Medium,Medium,Medium,66,Low
22,75,Medium,Low,High,68,Low
25,91,High,Low,High,71,Medium
16,80,Low,High,Medium,63,Low
22,96,Medium,Medium,Medium,70,Low
18,74,Medium,High,High,65,Low
19,75,High,Medium,Medium,70,Low
5,96,Medium,Low,Medium,65,Low
19,79,High,Medium,Medium,68,Low
26,81,High,Low,Low,69,Low
16,73,Medium,High,Medium,66,Low
20,71,Low,Medium,High,62,Low
15,86,Medium,High,Medium,70,Low
22,65,High,Medium,Medium,65,Low
19,95,Low,Low,Medium,71,Medium
14,91,Medium,Medium,Medium,68,Low
28,68,Low,Medium,Medium,65,Low
26,88,Low,High,High,70,Low
16,84,Medium,Medium,Medium,69,Low
23,67,Medium,Medium,Medium,66,Low
23,71,Medium,Low,High,66,Low
24,76,High,Low,Medium,67,Low
10,88,Low,Medium,Medium,63,Low
26,86,Low,Medium,Medium,70,Low
17,81,High,Medium,Medium,65,Low
18,91,Medium,Medium,Medium,70,Low
36,90,Medium,Low,High,74,Medium
22,85,High,Medium,Medium,69,Low
18,91,High,Low,Medium,68,Low
7,73,Medium,Medium,High,64,Low
28,95,High,Low,Medium,73,Medium
12,85,Medium,Medium,High,66,Low
14,93,Medium,Low,High,65,Low
18,82,High,High,Medium,66,Low
28,69,Medium,Medium,Medium,67,Low
25,82,Medium,Medium,Medium,67,Low
19,75,Medium,High,,66,Low
22,88,Medium,Low,Medium,69,Low
16,79,Medium,Medium,Medium,69,Low
21,93,Medium,High,Medium,68,Low
20,87,Low,Medium,Medium,64,Low
26,87,Medium,Medium,Medium,70,Low
26,69,Medium,Medium,Medium,67,Low
23,99,Low,Medium,Medium,68,Low
18,94,Medium,Medium,Medium,67,Low
24,92,High,Low,Medium,73,Medium
19,73,Medium,Medium,Medium,65,Low
14,81,Medium,Medium,High,69,Low
18,65,Medium,Medium,Medium,63,Low
21,82,Medium,Medium,Low,68,Low
25,66,Medium,High,Medium,64,Low
19,82,Low,Medium,High,68,Low
13,86,Medium,Medium,High,66,Low
20,76,Medium,Low,High,65,Low
21,80,Medium,Low,Medium,69,Low
21,95,Low,High,High,69,Low
26,64,Low,Medium,High,64,Low
26,92,High,High,High,74,Medium
16,67,High,Medium,High,64,Low
16,61,Medium,Medium,High,63,Low
14,67,High,Medium,Medium,64,Low
24,91,Medium,Medium,High,71,Medium
29,76,Low,Medium,Medium,68,Low
18,95,Medium,Low,Medium,72,Medium
19,81,Medium,High,Medium,67,Low
29,61,Medium,Medium,Medium,64,Low
23,89,Medium,Medium,High,70,Low
23,64,High,Low,Medium,65,Low
13,92,High,High,Medium,69,Low
24,67,High,High,Low,65,Low
14,74,High,Medium,Medium,66,Low
13,90,High,Medium,Medium,67,Low
18,98,Medium,Medium,Medium,68,Low
16,75,Medium,Medium,Medium,65,Low
19,93,Medium,High,Low,68,Low
11,68,Medium,High,Medium,63,Low
26,92,Medium,Medium,Medium,71,Medium
27,86,High,Medium,Medium,71,Medium
8,68,High,Medium,High,65,Low
26,72,Medium,Medium,Low,65,Low
15,65,Medium,Medium,Medium,61,Low
25,75,High,Low,High,68,Low
20,68,Low,Low,Medium,65,Low
20,86,Low,Medium,High,66,Low
19,100,High,Low,Medium,69,Low
27,60,High,Low,Low,65,Low
13,82,Medium,Medium,Low,65,Low
24,83,High,High,High,70,Low
27,97,Medium,Medium,Medium,70,Low
24,80,Medium,Medium,Medium,67,Low
34,82,Medium,High,Medium,75,Medium
17,79,Low,Low,High,65,Low
26,71,Medium,Medium,Medium,66,Low
19,62,High,High,Medium,67,Low
27,76,Low,Low,,67,Low
20,62,Low,High,Medium,62,Low
18,82,Medium,Medium,Medium,66,Low
28,72,Low,Low,High,66,Low
17,81,High,High,Medium,64,Low
12,65,Low,Medium,Medium,60,Low
17,97,Medium,Medium,Low,70,Low
24,96,Medium,Medium,Low,72,Medium
28,68,High,Medium,High,67,Low
21,74,Medium,Low,Medium,67,Low
28,85,Medium,Medium,High,72,Medium
12,64,High,Medium,High,63,Low
17,74,Low,Medium,High,60,Low
18,70,Medium,Medium,High,65,Low
19,97,High,High,High,72,Medium
21,94,Medium,Low,High,70,Low
24,83,High,High,High,71,Medium
17,81,Low,Low,High,66,Low
21,97,Low,High,High,72,Medium
20,97,Low,High,High,73,Medium
14,99,High,Medium,Medium,71,Medium
19,65,High,Medium,High,64,Low
19,66,Medium,Medium,Medium,66,Low
19,87,Medium,High,Medium,69,Low
20,82,Low,Low,High,66,Low
20,61,Medium,Medium,High,63,Low
17,62,Medium,Medium,High,62,Low
28,96,High,High,High,98,High
13,95,High,Low,Medium,71,Medium
16,74,High,Medium,Medium,66,Low
37,96,Medium,Medium,Medium,75,Medium
14,84,High,High,Medium,68,Low
12,92,High,Medium,High,69,Low
24,77,Medium,High,High,68,Low
8,65,Medium,Low,Medium,60,Low
19,77,Medium,Low,Medium,64,Low
33,78,Medium,Medium,Medium,71,Medium
11,82,High,Low,Medium,69,Low
8,64,Medium,Medium,Medium,60,Low
11,100,High,High,Medium,70,Low
25,70,Low,Medium,Medium,66,Low
27,68,High,High,Medium,68,Low
17,81,High,Medium,Medium,67,Low
24,81,Medium,High,High,70,Low
28,78,High,Low,High,69,Low
31,91,Medium,High,High,75,Medium
19,81,Medium,Low,High,65,Low
6,84,Medium,Medium,Medium,65,Low
15,89,Medium,Medium,Medium,66,Low
17,61,High,High,High,64,Low
18,83,Low,Medium,High,66,Low
19,95,Medium,Medium,Medium,70,Low
27,61,High,High,Medium,63,Low
28,76,Low,High,Low,66,Low
19,97,Low,Low,Medium,71,Medium
27,74,Medium,High,Medium,68,Low
22,78,Medium,Medium,Medium,68,Low
20,99,Low,High,High,71,Medium
25,68,Low,Low,High,63,Low
20,63,Low,Low,Medium,60,Low
32,94,Medium,Medium,Medium,73,Medium
11,95,Medium,Low,Medium,68,Low
17,79,High,Medium,Medium,70,Low
19,81,Medium,Medium,Medium,66,Low
23,93,High,Medium,Medium,72,Medium
28,90,High,Medium,High,70,Low
20,71,High,Medium,Low,68,Low
11,61,Medium,Medium,High,60,Low
25,79,High,Low,High,68,Low
25,94,High,High,Medium,74,Medium
8,96,Medium,High,Medium,68,Low
20,98,Low,Low,Medium,72,Medium
10,95,Medium,High,High,69,Low
16,83,Low,Low,High,98,High
15,78,Medium,Medium,Medium,68,Low
25,91,Medium,Medium,Medium,70,Low
21,90,Medium,Medium,Medium,69,Low
12,82,High,Low,Medium,64,Low
25,63,Medium,High,High,65,Low
11,97,Medium,High,High,69,Low
22,78,Medium,High,High,67,Low
15,75,Medium,Low,Medium,65,Low
18,85,Medium,High,Low,70,Low
23,87,High,Medium,High,68,Low
23,68,Medium,Medium,Low,65,Low
28,93,Medium,High,Medium,74,Medium
20,72,Medium,Medium,Medium,65,Low
22,67,High,Medium,Medium,65,Low
17,76,High,Medium,Medium,68,Low
21,89,Medium,Medium,Medium,68,Low
23,99,Medium,High,Medium,74,Medium
19,92,High,High,Medium,71,Medium
9,98,High,Medium,Medium,67,Low
22,66,Medium,Low,Low,64,Low
22,63,Low,Medium,,61,Low
16,82,Medium,Medium,Medium,66,Low
12,72,Medium,Low,Medium,61,Low
29,93,Medium,Medium,Medium,73,Medium
23,87,Low,High,High,70,Low
19,99,Low,Medium,Medium,70,Low
13,70,Medium,High,Medium,63,Low
15,79,High,Medium,Medium,69,Low
28,80,High,Medium,Medium,72,Medium
21,70,Medium,Medium,High,66,Low
17,84,High,Medium,Medium,68,Low
23,78,Medium,Medium,Low,67,Low
15,78,Medium,Medium,Medium,65,Low
29,75,Low,Low,,68,Low
28,61,High,Low,High,68,Low
17,81,High,High,Medium,69,Low
16,73,High,Low,Medium,66,Low
4,60,Medium,Medium,Medium,58,Low
11,72,High,High,Low,60,Low
12,71,High,High,Medium,67,Low
21,76,Medium,Low,High,65,Low
18,65,High,High,Medium,62,Low
12,80,Medium,Medium,High,65,Low
18,88,High,Medium,Medium,69,Low
23,85,Low,Medium,Medium,70,Low
23,92,Low,High,Medium,70,Low
9,78,High,Low,High,63,Low
19,81,Low,High,High,69,Low
12,92,Low,Low,High,64,Low
25,77,Medium,Medium,Medium,69,Low
25,88,High,Low,Medium,70,Low
15,77,Medium,Medium,Medium,64,Low
15,77,High,Low,Medium,65,Low
17,90,High,Medium,High,70,Low
6,67,Medium,Low,Medium,60,Low
22,74,Medium,High,Medium,68,Low
18,69,Low,Low,High,61,Low
26,74,Medium,Medium,High,68,Low
13,69,Medium,Medium,High,61,Low
16,83,Low,Low,Medium,64,Low
11,92,Medium,Medium,Medium,66,Low
14,91,Medium,Medium,High,70,Low
13,75,High,Medium,Medium,65,Low
26,100,Medium,High,Medium,74,Medium
16,84,High,Low,Medium,66,Low
21,76,Low,High,Medium,65,Low
18,93,Low,High,Medium,69,Low
12,89,Medium,Low,,69,Low
19,90,Low,Medium,Medium,69,Low
24,68,High,Medium,High,66,Low
13,79,Medium,Medium,Medium,63,Low
25,94,Medium,Medium,High,69,Low
15,80,Medium,Medium,Medium,65,Low
17,87,Medium,Medium,Low,67,Low
23,84,Medium,Low,High,66,Low
16,94,Low,Medium,Medium,67,Low
20,71,Low,High,Medium,65,Low
18,83,Medium,Low,High,69,Low
21,65,Low,Medium,High,65,Low
6,88,High,Medium,Medium,67,Low
9,89,Medium,Medium,Low,66,Low
24,62,Low,Medium,Low,64,Low
26,87,Medium,Low,Medium,70,Low
15,77,Medium,Medium,High,65,Low
19,65,Low,Medium,High,65,Low
22,77,Low,Medium,Medium,64,Low
24,68,Medium,Low,Low,64,Low
8,77,Medium,Low,Medium,61,Low
15,75,High,Medium,High,65,Low
18,90,High,Low,Medium,68,Low
24,91,Low,Medium,High,70,Low
35,84,Low,High,High,74,Medium
19,61,Medium,Low,High,60,Low
12,97,High,Medium,High,71,Medium
22,87,High,Medium,High,70,Low
28,61,Low,Low,Medium,67,Low
21,93,Medium,Medium,Medium,68,Low
15,68,High,Medium,High,64,Low
26,83,High,Medium,High,67,Low
24,79,Low,Low,High,65,Low
14,77,Medium,Low,Medium,66,Low
22,96,Medium,Low,Medium,72,Medium
26,77,Low,High,Medium,69,Low
27,63,Medium,Low,Medium,65,Low
20,98,Low,Medium,Medium,71,Medium
18,97,High,Medium,High,72,Medium
27,87,High,Medium,Medium,70,Low
13,79,High,Medium,Medium,63,Low
23,64,Medium,Medium,High,66,Low
12,92,Low,High,High,67,Low
26,63,Medium,Low,High,67,Low
18,63,Medium,Low,Medium,62,Low
28,81,Medium,High,Medium,72,Medium
23,66,Medium,High,High,69,Low
13,60,Medium,Medium,High,61,Low
29,77,Medium,High,Medium,67,Low
29,65,Low,Medium,Medium,66,Low
25,66,Medium,Medium,Medium,68,Low
15,63,Medium,High,Medium,62,Low
18,68,High,Medium,Low,63,Low
21,89,Medium,High,Medium,70,Low
16,92,Low,Medium,Medium,68,Low
30,78,Medium,Medium,Low,71,Medium
21,80,High,Medium,Low,65,Low
4,61,Low,Medium,Medium,59,Low
22,63,High,Medium,Medium,64,Low
18,70,Medium,Medium,High,67,Low
20,82,Medium,Medium,Medium,68,Low
18,90,High,Low,High,95,High
25,84,Medium,High,Medium,70,Low
27,76,Medium,Medium,Medium,68,Low
22,65,Low,Medium,High,65,Low
18,91,Low,Medium,High,70,Low
20,75,Medium,Medium,Low,67,Low
20,89,Medium,Medium,High,69,Low
15,81,Medium,High,Medium,68,Low
23,90,High,High,Medium,72,Medium
23,96,Medium,Medium,Medium,71,Medium
29,97,Medium,Medium,Medium,75,Medium
28,81,Medium,Medium,Medium,70,Low
16,80,Medium,Medium,Medium,66,Low
25,71,Medium,High,Medium,67,Low
14,97,Medium,High,Medium,70,Low
24,78,High,Medium,Medium,71,Medium
17,65,Medium,Medium,Medium,64,Low
14,77,Medium,High,High,65,Low
22,65,Medium,High,High,64,Low
4,80,Low,Medium,High,62,Low
9,82,High,Medium,High,64,Low
19,74,Medium,High,Medium,66,Low
20,63,Medium,Low,Medium,64,Low
18,98,High,Low,High,71,Medium
11,91,High,Low,Medium,68,Low
15,94,Medium,Low,High,70,Low
22,75,High,High,Medium,66,Low
23,90,Medium,Low,Medium,71,Medium
20,79,Medium,Medium,High,68,Low
27,68,Low,High,Medium,66,Low
22,65,Low,High,Medium,66,Low
16,74,Low,Medium,Medium,65,Low
18,66,Medium,Medium,Medium,64,Low
12,100,Low,Medium,Medium,67,Low
19,62,Medium,Low,Medium,65,Low
27,78,Medium,Low,Medium,69,Low
24,78,High,Low,Medium,69,Low
28,72,Low,Medium,Medium,69,Low
18,83,Medium,Low,Medium,68,Low
28,66,Medium,Medium,High,67,Low
19,91,Medium,High,High,68,Low
29,73,Low,Medium,Medium,65,Low
20,84,High,Medium,Medium,69,Low
24,89,Medium,High,High,73,Medium
29,96,High,Low,Medium,76,Medium
19,93,Medium,Medium,High,69,Low
21,84,High,Low,Medium,69,Low
28,76,Medium,Medium,Medium,68,Low
19,80,High,Medium,Medium,70,Low
12,91,Medium,Low,Low,64,Low
33,95,Low,Low,High,73,Medium
17,64,Medium,High,Medium,64,Low
21,75,Medium,Medium,Medium,65,Low
27,91,Low,Medium,Medium,69,Low
16,77,Medium,Medium,Medium,62,Low
14,73,High,High,Medium,64,Low
22,76,Low,Low,High,64,Low
9,84,Medium,Medium,,67,Low
18,100,Medium,High,Medium,69,Low
21,80,Medium,Medium,Medium,67,Low
18,68,Low,Medium,Medium,65,Low
11,67,Medium,High,High,63,Low
30,62,Low,Medium,Medium,66,Low
21,82,Medium,High,Medium,70,Low
29,82,Medium,Low,Medium,70,Low
18,68,High,High,High,67,Low
15,88,Low,Medium,Medium,65,Low
22,90,Low,Medium,Low,70,Low
19,70,Medium,High,High,66,Low
13,74,Medium,High,High,66,Low
29,100,Medium,Low,Medium,72,Medium
16,75,High,High,Low,64,Low
9,90,High,Low,High,70,Low
28,78,Medium,Low,High,71,Medium
17,92,Medium,Low,,66,Low
16,91,High,High,High,70,Low
9,87,Low,Medium,Medium,64,Low
30,94,Medium,Low,Medium,70,Low
12,98,Medium,Medium,High,67,Low
20,83,Medium,Low,Medium,65,Low
